symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time,expiry_date
NIFTY25NOV26000CE,,2025-10-08,NSE,FO,,sell,false,75.000000,95.750000,1539538,1200000095887898,2025-10-08T11:34:00,2025-11-25
NIFTY25OCT24500CE,,2025-10-08,NSE,FO,,buy,false,75.000000,687.900000,2905510,1000000130714635,2025-10-08T12:15:50,2025-10-28
NIFTY25OCT25000CE,,2025-10-08,NSE,FO,,sell,false,75.000000,290.300000,2311764,1300000125388038,2025-10-08T12:18:14,2025-10-28
BANKNIFTY25OCT56000PE,,2025-10-08,NSE,FO,,buy,false,35.000000,441.850000,692561,1700000161386408,2025-10-08T15:21:59,2025-10-28
BANKNIFTY25OCT56000PE,,2025-10-09,NSE,FO,,sell,false,35.000000,462.450000,169784,1700000031649352,2025-10-09T10:17:58,2025-10-28
BANKNIFTY25OCT54000PE,,2025-10-09,NSE,FO,,buy,false,35.000000,74.650000,172764,1700000032218642,2025-10-09T10:19:13,2025-10-28
BANKNIFTY25OCT55700PE,,2025-10-09,NSE,FO,,sell,false,35.000000,338.600000,111155,1800000030272303,2025-10-09T10:19:26,2025-10-28
BANKNIFTY25OCT54000PE,,2025-10-09,NSE,FO,,buy,false,35.000000,73.700000,175036,1700000032451542,2025-10-09T10:19:35,2025-10-28
BANKNIFTY25OCT55700PE,,2025-10-09,NSE,FO,,sell,false,35.000000,341.150000,111623,1800000030431574,2025-10-09T10:19:45,2025-10-28
BANKNIFTY25OCT56500PE,,2025-10-09,NSE,FO,,buy,false,35.000000,695.950000,112666,1800000030877888,2025-10-09T10:20:47,2025-10-28
BANKNIFTY25OCT55000PE,,2025-10-09,NSE,FO,,sell,false,35.000000,182.600000,127570,1900000030330870,2025-10-09T10:20:50,2025-10-28
BANKNIFTY25OCT56500PE,,2025-10-09,NSE,FO,,buy,false,35.000000,703.050000,114029,1800000031319089,2025-10-09T10:21:49,2025-10-28
BANKNIFTY25OCT55000PE,,2025-10-09,NSE,FO,,sell,false,35.000000,185.100000,128880,1900000030769490,2025-10-09T10:21:54,2025-10-28
BANKNIFTY25OCT55000PE,,2025-10-09,NSE,FO,,buy,false,35.000000,179.350000,129821,1900000031219085,2025-10-09T10:23:04,2025-10-28
BANKNIFTY25OCT56000PE,,2025-10-09,NSE,FO,,sell,false,35.000000,449.350000,182126,1700000034029759,2025-10-09T10:23:07,2025-10-28
BANKNIFTY25OCT55000PE,,2025-10-09,NSE,FO,,buy,false,35.000000,181.400000,129957,1900000031309428,2025-10-09T10:23:19,2025-10-28
BANKNIFTY25OCT56000PE,,2025-10-09,NSE,FO,,sell,false,35.000000,455.850000,182574,1700000034165573,2025-10-09T10:23:27,2025-10-28
NIFTY25O1425200CE,,2025-10-09,NSE,FO,,buy,false,75.000000,101.700000,2069435,1000000107760176,2025-10-09T11:40:01,2025-10-14
NIFTY25O1425050CE,,2025-10-09,NSE,FO,,sell,false,75.000000,205.400000,2151742,1400000105344806,2025-10-09T11:40:40,2025-10-14
BANKNIFTY25OCT56300PE,,2025-10-09,NSE,FO,,buy,false,35.000000,457.650000,204314,2000000058857855,2025-10-09T11:46:45,2025-10-28
BANKNIFTY25OCT56500CE,,2025-10-09,NSE,FO,,buy,false,35.000000,516.650000,216097,1800000064561330,2025-10-09T11:47:09,2025-10-28
BANKNIFTY25OCT56500CE,,2025-10-09,NSE,FO,,buy,false,35.000000,517.200000,216899,1800000064721956,2025-10-09T11:47:28,2025-10-28
BANKNIFTY25NOV59000CE,,2025-10-09,NSE,FO,,buy,false,35.000000,136.150000,381670,1900000121683006,2025-10-09T14:38:24,2025-11-25
BANKNIFTY25NOV57100CE,,2025-10-09,NSE,FO,,sell,false,35.000000,625.550000,301921,2000000114356830,2025-10-09T14:38:33,2025-11-25
BANKNIFTY25NOV58000CE,,2025-10-09,NSE,FO,,sell,false,35.000000,314.550000,491810,1700000137041546,2025-10-09T14:40:46,2025-11-25
BANKNIFTY25OCT56500CE,,2025-10-09,NSE,FO,,buy,false,35.000000,458.050000,335182,1800000126735973,2025-10-09T14:41:23,2025-10-28
BANKNIFTY25OCT56000CE,,2025-10-09,NSE,FO,,sell,false,35.000000,744.500000,492236,1700000137352199,2025-10-09T14:41:28,2025-10-28
