symbol;isin;trade_date;exchange;segment;series;trade_type;auction;quantity;price;trade_id;order_id;order_execution_time;expiry_date
BANKNIFTY25OCT54500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.152.000.000;169179;1,8E+15;2025-09-26T09:25:50;28/10/2025
BANKNIFTY25OCT55000CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;833.200.000;195243;1,9E+15;2025-09-26T09:26:02;28/10/2025
BANKNIFTY25OCT55500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;561.300.000;175940;2E+15;2025-09-26T09:27:00;28/10/2025
BANKNIFTY25OCT55600CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;509.000.000;534289;1,7E+15;2025-09-26T09:46:57;28/10/2025
BANKNIFTY25OCT58000CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;47.450.000;536383;1,7E+15;2025-09-26T09:47:04;28/10/2025
BANKNIFTY25OCT56100CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;326.850.000;387131;1,8E+15;2025-09-26T09:47:15;28/10/2025
NIFTY25SEP24900CE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;66.600.000;1354687;1,1E+15;2025-09-26T10:00:59;30/09/2025
NIFTY25SEP25400CE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;4.400.000;1035652;1,4E+15;2025-09-26T10:01:09;30/09/2025
NIFTY25SEP25600CE;;26/09/2025;NSE;FO;;sell;FALSE;150.000.000;2.600.000;1357009;1,1E+15;2025-09-26T10:01:09;30/09/2025
NIFTY25NOV25500CE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;255.600.000;1897310;1,6E+15;2025-09-26T10:01:43;25/11/2025
NIFTY25NOV25000CE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;490.300.000;1152312;1,3E+15;2025-09-26T10:01:55;25/11/2025
BANKNIFTY25SEP54600PE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;152.050.000;802745;1,9E+15;2025-09-26T10:52:19;30/09/2025
BANKNIFTY25SEP54600PE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;152.100.000;802746;1,9E+15;2025-09-26T10:52:19;30/09/2025
BANKNIFTY25SEP54700PE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;189.050.000;671098;2E+15;2025-09-26T10:52:27;30/09/2025
BANKNIFTY25SEP54700PE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;189.050.000;671099;2E+15;2025-09-26T10:52:27;30/09/2025
BANKNIFTY25SEP54600CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;342.000.000;803818;1,9E+15;2025-09-26T10:52:42;30/09/2025
BANKNIFTY25SEP54800CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;226.700.000;895039;1,7E+15;2025-09-26T10:52:48;30/09/2025
BANKNIFTY25SEP54600CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;284.200.000;872575;1,9E+15;2025-09-26T11:03:58;30/09/2025
BANKNIFTY25SEP55100CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;86.900.000;733876;2E+15;2025-09-26T11:04:05;30/09/2025
BANKNIFTY25NOV57000CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;370.000.000;877434;1,9E+15;2025-09-26T11:04:24;25/11/2025
BANKNIFTY25NOV57000CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;374.000.000;877435;1,9E+15;2025-09-26T11:04:24;25/11/2025
BANKNIFTY25NOV57000CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;369.950.000;877433;1,9E+15;2025-09-26T11:04:24;25/11/2025
BANKNIFTY25NOV55000CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.181.150.000;880079;1,9E+15;2025-09-26T11:04:31;25/11/2025
BANKNIFTY25NOV56500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;500.100.000;698862;1,8E+15;2025-09-26T11:05:01;25/11/2025
NIFTY25SEP25000CE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;28.050.000;1644532;1,3E+15;2025-09-26T11:05:49;30/09/2025
BANKNIFTY25SEP52000PE;;26/09/2025;NSE;FO;;sell;FALSE;105.000.000;5.000.000;1012193;1,7E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP54500PE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;136.600.000;736925;1,8E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP54600PE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;171.750.000;928252;1,9E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP54600PE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;171.750.000;928251;1,9E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP55100PE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;469.800.000;773617;2E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP57500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;5.450.000;773615;2E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP57500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;5.450.000;773614;2E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP57500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;5.450.000;773613;2E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP57500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;5.450.000;773616;2E+15;2025-09-26T11:09:30;30/09/2025
BANKNIFTY25SEP58500CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;4.450.000;736924;1,8E+15;2025-09-26T11:09:30;30/09/2025
NIFTY25SEP25000PE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;194.100.000;1678862;1,3E+15;2025-09-26T11:09:51;30/09/2025
NIFTY25SEP24700PE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;38.200.000;1565673;1,4E+15;2025-09-26T11:10:12;30/09/2025
NIFTY25SEP24800PE;;26/09/2025;NSE;FO;;sell;FALSE;150.000.000;69.850.000;3067781;1,6E+15;2025-09-26T11:10:12;30/09/2025
NIFTY25SEP25100CE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;16.600.000;1802397;1,5E+15;2025-09-26T11:10:12;30/09/2025
NIFTY25OCT24600PE;;26/09/2025;NSE;FO;;buy;FALSE;150.000.000;165.200.000;1472098;1,2E+15;2025-09-26T11:26:48;28/10/2025
NIFTY25OCT24600PE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;165.200.000;1472099;1,2E+15;2025-09-26T11:26:48;28/10/2025
NIFTY25OCT25000PE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;319.100.000;1801367;1,3E+15;2025-09-26T11:26:56;28/10/2025
NIFTY25OCT25000PE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;319.100.000;1801366;1,3E+15;2025-09-26T11:26:56;28/10/2025
NIFTY25OCT25100CE;;26/09/2025;NSE;FO;;buy;FALSE;150.000.000;224.000.000;2003063;1,5E+15;2025-09-26T11:27:46;28/10/2025
NIFTY25OCT24700CE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;443.750.000;1706657;1,4E+15;2025-09-26T11:27:51;28/10/2025
NIFTY25OCT24300PE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;97.050.000;1807220;1,3E+15;2025-09-26T11:28:20;28/10/2025
BANKNIFTY25OCT53500PE;;26/09/2025;NSE;FO;;buy;FALSE;70.000.000;300.400.000;1477040;2E+15;2025-09-26T14:11:19;28/10/2025
BANKNIFTY25OCT53500PE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;300.500.000;1477041;2E+15;2025-09-26T14:11:19;28/10/2025
BANKNIFTY25OCT54000PE;;26/09/2025;NSE;FO;;sell;FALSE;105.000.000;428.200.000;2115371;1,7E+15;2025-09-26T14:11:29;28/10/2025
BANKNIFTY25OCT54500CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;894.150.000;1594504;1,8E+15;2025-09-26T14:12:15;28/10/2025
BANKNIFTY25OCT54500CE;;26/09/2025;NSE;FO;;buy;FALSE;105.000.000;894.100.000;1594503;1,8E+15;2025-09-26T14:12:15;28/10/2025
BANKNIFTY25OCT54000CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.211.650.000;2121519;1,7E+15;2025-09-26T14:12:21;28/10/2025
BANKNIFTY25OCT54000CE;;26/09/2025;NSE;FO;;sell;FALSE;105.000.000;1.211.600.000;2121520;1,7E+15;2025-09-26T14:12:21;28/10/2025
NIFTY25OCT24700CE;;26/09/2025;NSE;FO;;buy;FALSE;150.000.000;383.000.000;4036138;1,4E+15;2025-09-26T14:13:52;28/10/2025
NIFTY25OCT24700CE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;383.300.000;4036139;1,4E+15;2025-09-26T14:13:52;28/10/2025
NIFTY25OCT24500CE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;506.850.000;4568553;1E+15;2025-09-26T14:13:57;28/10/2025
NIFTY25OCT24500CE;;26/09/2025;NSE;FO;;sell;FALSE;150.000.000;507.000.000;4568552;1E+15;2025-09-26T14:13:57;28/10/2025
NIFTY25OCT24400PE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;155.300.000;4374629;1,5E+15;2025-09-26T14:14:29;28/10/2025
NIFTY25OCT24400PE;;26/09/2025;NSE;FO;;buy;FALSE;150.000.000;155.300.000;4374630;1,5E+15;2025-09-26T14:14:29;28/10/2025
NIFTY25OCT24400PE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;155.200.000;4374628;1,5E+15;2025-09-26T14:14:29;28/10/2025
NIFTY25OCT24600PE;;26/09/2025;NSE;FO;;sell;FALSE;150.000.000;218.150.000;3027298;1,2E+15;2025-09-26T14:14:37;28/10/2025
NIFTY25OCT24600PE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;218.150.000;3027299;1,2E+15;2025-09-26T14:14:37;28/10/2025
BANKNIFTY25NOV56500CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;444.200.000;1611552;1,8E+15;2025-09-26T14:15:26;25/11/2025
BANKNIFTY25OCT55500CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;414.050.000;1504788;2E+15;2025-09-26T14:16:35;28/10/2025
BANKNIFTY25NOV55000CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;1.047.550.000;1920804;1,9E+15;2025-09-26T14:16:41;25/11/2025
BANKNIFTY25OCT58000CE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;40.100.000;2167792;1,7E+15;2025-09-26T14:17:52;28/10/2025
BANKNIFTY25OCT55000CE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;619.700.000;1928424;1,9E+15;2025-09-26T14:18:06;28/10/2025
NIFTY25OCT24300PE;;26/09/2025;NSE;FO;;sell;FALSE;75.000.000;137.100.000;4066947;1,3E+15;2025-09-26T14:36:24;28/10/2025
BANKNIFTY25OCT53500PE;;26/09/2025;NSE;FO;;buy;FALSE;35.000.000;280.700.000;1658893;2E+15;2025-09-26T14:49:56;28/10/2025
BANKNIFTY25OCT52000PE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;92.300.000;2394774;1,7E+15;2025-09-26T14:50:05;28/10/2025
BANKNIFTY25OCT52000PE;;26/09/2025;NSE;FO;;sell;FALSE;35.000.000;92.250.000;2394775;1,7E+15;2025-09-26T14:50:05;28/10/2025
NIFTY25OCT24400PE;;26/09/2025;NSE;FO;;buy;FALSE;75.000.000;157.450.000;4863550;1,5E+15;2025-09-26T14:52:35;28/10/2025
NIFTY25OCT23500PE;;26/09/2025;NSE;FO;;sell;FALSE;150.000.000;37.400.000;4373923;1,1E+15;2025-09-26T14:52:43;28/10/2025
NIFTY25NOV24700PE;;29/09/2025;NSE;FO;;buy;FALSE;75.000.000;312.300.000;392738;1,4E+15;2025-09-29T09:19:22;25/11/2025
NIFTY25NOV25000PE;;29/09/2025;NSE;FO;;sell;FALSE;75.000.000;435.050.000;281341;1,3E+15;2025-09-29T09:19:37;25/11/2025
NIFTY25OCT24300PE;;29/09/2025;NSE;FO;;buy;FALSE;75.000.000;95.050.000;1566224;1,3E+15;2025-09-29T10:29:25;28/10/2025
NIFTY25NOV24700PE;;29/09/2025;NSE;FO;;buy;FALSE;75.000.000;271.000.000;2543964;1,4E+15;2025-09-29T10:29:54;25/11/2025
NIFTY25NOV24400PE;;29/09/2025;NSE;FO;;sell;FALSE;75.000.000;186.700.000;2368395;1,5E+15;2025-09-29T10:30:31;25/11/2025
BANKNIFTY25OCT54000CE;;01/10/2025;NSE;FO;;buy;FALSE;70.000.000;1.615.400.000;296818;1,7E+15;2025-10-01T11:24:10;28/10/2025
BANKNIFTY25OCT54000CE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.615.500.000;296820;1,7E+15;2025-10-01T11:24:10;28/10/2025
BANKNIFTY25OCT54000CE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.615.400.000;296819;1,7E+15;2025-10-01T11:24:10;28/10/2025
BANKNIFTY25OCT55000CE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;881.300.000;297415;1,9E+15;2025-10-01T11:24:17;28/10/2025
BANKNIFTY25OCT55000CE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;881.250.000;297416;1,9E+15;2025-10-01T11:24:17;28/10/2025
BANKNIFTY25OCT55000CE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;881.300.000;297414;1,9E+15;2025-10-01T11:24:17;28/10/2025
BANKNIFTY25NOV56000CE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;784.850.000;297479;1,7E+15;2025-10-01T11:24:36;25/11/2025
BANKNIFTY25NOV57000CE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;405.450.000;298348;1,9E+15;2025-10-01T11:24:58;25/11/2025
BANKNIFTY25DECFUT;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;56.050.000.000;220750;1,8E+15;2025-10-01T11:29:02;30/12/2025
BANKNIFTY25DEC56000CE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.275.000.000;304038;1,7E+15;2025-10-01T11:29:29;30/12/2025
BANKNIFTY25DEC57000CE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;835.350.000;416751;1,9E+15;2025-10-01T12:22:12;30/12/2025
BANKNIFTY25OCT53000PE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;91.550.000;449319;1,9E+15;2025-10-01T12:49:36;28/10/2025
BANKNIFTY25OCT55000PE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;443.850.000;449379;1,9E+15;2025-10-01T12:49:43;28/10/2025
BANKNIFTY25DEC56000CE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.350.000.000;506224;1,7E+15;2025-10-01T13:32:06;30/12/2025
BANKNIFTY25NOV55000PE;;01/10/2025;NSE;FO;;sell;FALSE;35.000.000;580.050.000;489254;1,9E+15;2025-10-01T13:33:36;25/11/2025
BANKNIFTY25NOV54000PE;;01/10/2025;NSE;FO;;buy;FALSE;35.000.000;332.600.000;508873;1,7E+15;2025-10-01T13:34:23;25/11/2025
NIFTY25OCT24400PE;;01/10/2025;NSE;FO;;sell;FALSE;75.000.000;99.100.000;2430750;1,5E+15;2025-10-01T13:35:03;28/10/2025
NIFTY25OCT24300PE;;01/10/2025;NSE;FO;;buy;FALSE;75.000.000;81.900.000;2902868;1,3E+15;2025-10-01T13:35:08;28/10/2025
NIFTY25NOV25200CE;;01/10/2025;NSE;FO;;buy;FALSE;75.000.000;323.950.000;2075069;1E+15;2025-10-01T13:40:41;25/11/2025
NIFTY25NOV25400CE;;01/10/2025;NSE;FO;;sell;FALSE;75.000.000;239.050.000;3567907;1,4E+15;2025-10-01T13:41:00;25/11/2025
NIFTY25DEC25500CE;;01/10/2025;NSE;FO;;buy;FALSE;75.000.000;393.000.000;2965149;1,6E+15;2025-10-01T13:42:15;30/12/2025
NIFTY25DECFUT;;01/10/2025;NSE;FO;;sell;FALSE;75.000.000;25.203.200.000;2080312;1E+15;2025-10-01T13:42:40;30/12/2025
NIFTY25NOV25000PE;;01/10/2025;NSE;FO;;sell;FALSE;75.000.000;354.050.000;3530532;1,3E+15;2025-10-01T15:11:01;25/11/2025
NIFTY25NOV24400PE;;01/10/2025;NSE;FO;;buy;FALSE;75.000.000;164.000.000;3079853;1,5E+15;2025-10-01T15:11:17;25/11/2025
BANKNIFTY25NOV56000CE;;03/10/2025;NSE;FO;;buy;FALSE;35.000.000;944.600.000;182123;1,7E+15;2025-10-03T10:32:20;25/11/2025
BANKNIFTY25NOV57000CE;;03/10/2025;NSE;FO;;sell;FALSE;35.000.000;495.550.000;170551;1,9E+15;2025-10-03T10:32:28;25/11/2025
BANKNIFTY25OCT55000PE;;03/10/2025;NSE;FO;;buy;FALSE;35.000.000;329.250.000;281825;1,9E+15;2025-10-03T12:24:02;28/10/2025
BANKNIFTY25OCT55000PE;;03/10/2025;NSE;FO;;buy;FALSE;35.000.000;329.250.000;281826;1,9E+15;2025-10-03T12:24:02;28/10/2025
BANKNIFTY25DEC56000CE;;03/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.430.000.000;293653;1,7E+15;2025-10-03T12:24:50;30/12/2025
BANKNIFTY25DEC57000CE;;03/10/2025;NSE;FO;;sell;FALSE;35.000.000;915.000.000;282421;1,9E+15;2025-10-03T12:25:10;30/12/2025
BANKNIFTY25OCT55500PE;;03/10/2025;NSE;FO;;sell;FALSE;35.000.000;495.100.000;244948;2E+15;2025-10-03T12:25:20;28/10/2025
BANKNIFTY25NOV56000CE;;03/10/2025;NSE;FO;;buy;FALSE;35.000.000;951.950.000;454632;1,7E+15;2025-10-03T15:17:49;25/11/2025
BANKNIFTY25OCT53500PE;;03/10/2025;NSE;FO;;sell;FALSE;35.000.000;86.300.000;364420;2E+15;2025-10-03T15:19:44;28/10/2025
BANKNIFTY25OCT55700PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;475.100.000;66268;1,8E+15;2025-10-06T09:33:21;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;395.750.000;69772;2E+15;2025-10-06T09:33:30;28/10/2025
BANKNIFTY25NOV55000PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;393.400.000;95348;1,9E+15;2025-10-06T09:38:39;25/11/2025
BANKNIFTY25NOV55000PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;393.350.000;95347;1,9E+15;2025-10-06T09:38:39;25/11/2025
BANKNIFTY25NOV56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;701.550.000;116521;1,7E+15;2025-10-06T09:38:50;25/11/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;361.000.000;84180;2E+15;2025-10-06T09:39:03;28/10/2025
BANKNIFTY25NOV56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;702.000.000;117295;1,7E+15;2025-10-06T09:39:06;25/11/2025
BANKNIFTY25NOV54000PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;213.650.000;118471;1,7E+15;2025-10-06T09:39:31;25/11/2025
BANKNIFTY25NOV56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;699.000.000;118771;1,7E+15;2025-10-06T09:39:39;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;822.350.000;83764;1,8E+15;2025-10-06T09:41:13;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;822.400.000;83765;1,8E+15;2025-10-06T09:41:13;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.093.500.000;122952;1,7E+15;2025-10-06T09:41:25;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.092.300.000;122953;1,7E+15;2025-10-06T09:41:25;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;821.550.000;85340;1,8E+15;2025-10-06T09:41:58;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;824.750.000;85341;1,8E+15;2025-10-06T09:41:58;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.090.700.000;124659;1,7E+15;2025-10-06T09:42:08;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.089.050.000;124660;1,7E+15;2025-10-06T09:42:08;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;817.850.000;85807;1,8E+15;2025-10-06T09:42:15;25/11/2025
BANKNIFTY25NOV56000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.091.150.000;125036;1,7E+15;2025-10-06T09:42:22;25/11/2025
BANKNIFTY25OCT53500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;63.000.000;91941;2E+15;2025-10-06T09:43:03;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;297.150.000;328646;2E+15;2025-10-06T14:13:44;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;297.100.000;328644;2E+15;2025-10-06T14:13:44;28/10/2025
BANKNIFTY25OCT55500PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;297.100.000;328645;2E+15;2025-10-06T14:13:44;28/10/2025
NIFTY25OCT24700PE;;06/10/2025;NSE;FO;;buy;FALSE;75.000.000;83.600.000;5102715;1,4E+15;2025-10-06T14:14:44;28/10/2025
BANKNIFTY25OCT56000PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;457.050.000;498564;1,7E+15;2025-10-06T14:15:42;28/10/2025
NIFTY25NOV24500PE;;06/10/2025;NSE;FO;;buy;FALSE;75.000.000;128.350.000;3737777;1E+15;2025-10-06T14:16:44;25/11/2025
NIFTY25NOV25000PE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;251.650.000;7499920;1,3E+15;2025-10-06T14:16:52;25/11/2025
NIFTY25NOV25500CE;;06/10/2025;NSE;FO;;buy;FALSE;150.000.000;266.850.000;3707608;1,6E+15;2025-10-06T14:17:22;25/11/2025
NIFTY25NOV25800CE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;154.600.000;4698943;1,5E+15;2025-10-06T14:17:57;25/11/2025
NIFTY25NOV25200CE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;412.500.000;3764191;1E+15;2025-10-06T14:18:54;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;799.450.000;330803;2E+15;2025-10-06T14:21:07;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;799.500.000;330804;2E+15;2025-10-06T14:21:07;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;901.650.000;334451;1,8E+15;2025-10-06T14:21:17;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;901.600.000;334452;1,8E+15;2025-10-06T14:21:17;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;70.000.000;805.450.000;330912;2E+15;2025-10-06T14:21:31;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;902.300.000;334655;1,8E+15;2025-10-06T14:21:40;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;902.300.000;334654;1,8E+15;2025-10-06T14:21:40;25/11/2025
BANKNIFTY25NOV56700CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;804.500.000;330967;2E+15;2025-10-06T14:21:46;25/11/2025
BANKNIFTY25NOV56500CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;904.300.000;334716;1,8E+15;2025-10-06T14:21:52;25/11/2025
NIFTY25O1425050CE;;06/10/2025;NSE;FO;;buy;FALSE;75.000.000;171.250.000;5662725;1,4E+15;2025-10-06T14:40:47;14/10/2025
NIFTY25O1425050PE;;06/10/2025;NSE;FO;;sell;FALSE;75.000.000;98.350.000;5663938;1,4E+15;2025-10-06T14:40:52;14/10/2025
BANKNIFTY25DEC56000CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;1.700.000.000;522564;1,7E+15;2025-10-06T14:41:48;30/12/2025
BANKNIFTY25DEC57000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;1.110.000.000;405806;1,9E+15;2025-10-06T14:42:15;30/12/2025
BANKNIFTY25OCT55700PE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;352.100.000;348576;1,8E+15;2025-10-06T14:47:57;28/10/2025
BANKNIFTY25OCT53500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;56.600.000;342816;2E+15;2025-10-06T14:48:27;28/10/2025
BANKNIFTY25OCT53500PE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;56.550.000;342928;2E+15;2025-10-06T14:48:45;28/10/2025
BANKNIFTY25OCT56100CE;;06/10/2025;NSE;FO;;buy;FALSE;35.000.000;684.200.000;366621;1,8E+15;2025-10-06T15:08:27;28/10/2025
BANKNIFTY25OCT57000CE;;06/10/2025;NSE;FO;;sell;FALSE;35.000.000;262.650.000;428141;1,9E+15;2025-10-06T15:08:45;28/10/2025
NIFTY25O1425050CE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;190.500.000;37103;1,4E+15;2025-10-07T09:15:17;14/10/2025
NIFTY25O1425100CE;;07/10/2025;NSE;FO;;sell;FALSE;75.000.000;150.050.000;80999;1,5E+15;2025-10-07T09:15:24;14/10/2025
NIFTY25O1425050PE;;07/10/2025;NSE;FO;;buy;FALSE;75.000.000;78.800.000;86408;1,4E+15;2025-10-07T09:15:50;14/10/2025
BANKNIFTY25OCT56000PE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;369.150.000;209771;1,7E+15;2025-10-07T10:26:01;28/10/2025
BANKNIFTY25OCT56500PE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;560.000.000;162796;1,8E+15;2025-10-07T10:26:10;28/10/2025
BANKNIFTY25OCT56400CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;613.000.000;239752;1,7E+15;2025-10-07T10:52:27;28/10/2025
BANKNIFTY25OCT57000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;323.200.000;197631;1,9E+15;2025-10-07T10:52:49;28/10/2025
BANKNIFTY25OCT56400CE;;07/10/2025;NSE;FO;;buy;FALSE;35.000.000;614.900.000;240334;1,7E+15;2025-10-07T10:53:08;28/10/2025
BANKNIFTY25OCT58000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;87.850.000;240464;1,7E+15;2025-10-07T10:53:24;28/10/2025
BANKNIFTY25OCT58000CE;;07/10/2025;NSE;FO;;sell;FALSE;35.000.000;87.850.000;240463;1,7E+15;2025-10-07T10:53:24;28/10/2025
