Date,Open,High,Low,Close,Volume
2024-12-23 00:00:00+05:30,23738.2,23938.85,23647.2,23813.4,0
2024-12-30 00:00:00+05:30,23796.9,24226.7,23460.45,24004.75,0
2025-01-06 00:00:00+05:30,24045.8,24089.95,23344.35,23431.5,0
2025-01-13 00:00:00+05:30,23195.4,23391.65,23047.25,23203.2,0
2025-01-20 00:00:00+05:30,23290.4,23426.3,22976.85,23092.2,0
2025-01-27 00:00:00+05:30,22940.15,23632.45,22786.9,23482.15,0
2025-02-03 00:00:00+05:30,23319.35,23807.3,23222.0,23559.95,0
2025-02-10 00:00:00+05:30,23543.8,23568.6,22774.85,22929.25,0
2025-02-17 00:00:00+05:30,22809.9,23049.95,22720.3,22795.9,0
2025-02-24 00:00:00+05:30,22609.35,22668.05,22104.85,22124.7,0
2025-03-03 00:00:00+05:30,22194.55,22633.8,21964.6,22552.5,0
2025-03-10 00:00:00+05:30,22521.85,22676.75,22314.7,22397.2,0
2025-03-17 00:00:00+05:30,22353.15,23402.7,22353.15,23350.4,0
2025-03-24 00:00:00+05:30,23515.4,23869.6,23412.2,23519.35,0
2025-04-01 00:00:00+05:30,23341.1,23565.15,22857.45,22904.45,0
2025-04-07 00:00:00+05:30,21758.4,22923.9,21743.65,22828.55,0
2025-04-15 00:00:00+05:30,23368.35,23872.35,23207.0,23851.65,0
2025-04-21 00:00:00+05:30,23949.15,24365.45,23847.85,24039.35,0
2025-04-28 00:00:00+05:30,24070.25,24589.15,24054.05,24346.7,0
2025-05-05 00:00:00+05:30,24419.5,24526.4,23935.75,24008.0,0
2025-05-12 00:00:00+05:30,24420.1,25116.25,24378.85,25019.8,0
2025-05-19 00:00:00+05:30,25005.35,25062.95,24462.4,24853.15,0
2025-05-26 00:00:00+05:30,24919.35,25079.2,24677.3,24750.7,0
2025-06-02 00:00:00+05:30,24669.7,25029.5,24502.15,25003.05,0
2025-06-09 00:00:00+05:30,25160.1,25222.4,24473.0,24718.6,0
2025-06-16 00:00:00+05:30,24732.35,25136.2,24703.6,25112.4,0
2025-06-23 00:00:00+05:30,24939.75,25654.2,24824.85,25637.8,0
2025-06-30 00:00:00+05:30,25661.65,25669.35,25331.65,25461.0,0
2025-07-07 00:00:00+05:30,25450.45,25548.7,25129.0,25149.85,0
2025-07-14 00:00:00+05:30,25149.5,25255.3,24918.65,24968.4,0
2025-07-21 00:00:00+05:30,24999.0,25246.25,24806.35,24837.0,0
2025-07-28 00:00:00+05:30,24782.45,24956.5,24535.05,24565.35,0
2025-08-04 00:00:00+05:30,24596.05,24736.25,24337.5,24363.3,0
2025-08-11 00:00:00+05:30,24371.5,24702.6,24347.45,24631.3,0
2025-08-18 00:00:00+05:30,24938.2,25153.65,24852.85,24870.1,0
2025-08-25 00:00:00+05:30,24949.15,25021.55,24404.7,24426.85,0
2025-09-01 00:00:00+05:30,24432.7,24980.75,24432.7,24741.0,0
2025-09-08 00:00:00+05:30,24802.6,25139.45,24751.55,25114.0,0
2025-09-15 00:00:00+05:30,25118.9,25448.55,25048.75,25327.05,0
2025-09-22 00:00:00+05:30,25238.1,25331.7,24629.45,24654.7,0
2025-09-29 00:00:00+05:30,24728.55,24904.8,24587.7,24894.25,0
